Carbon Emissions,Statistical_Division_Code,Province.Code,Region,year,Province.x,Debt Ratio(%),Wide Range Debt Ratio(%),Debt Asset Ratio(%),Wide Range Debt Asset Ratio(%),"Balance of Municipal Bonds(CNY,B)","Limitation of Municipal Bonds(CNY,B)",Fiscal Self-sufficiency(%),"GDP(CNY,B)",Growth Rate of GDP(%),Per capita GDP(CNY),"Fixed Asset Investment(CNY,B)","Total Value of Imports and Exports(CNY,B)",Per Capita Disposable Income(CNY),"Industrial Increase Volume(CNY,B)","Budget Revenue(CNY,B)","Budget Expenditure(CNY,B)","Tax Revenue(CNY,B)",Share of Tax Revenue(%),"Revenue of Government-Managed Funds(CNY,B)","Expenditure of Government-Managed Funds(CNY,B)","Issuance（LGFV Bond）(CNY,B)","Net Financing（LGFV Bond）(CNY,B)","Issuance（Non-Standard Financing）(CNY,B)","Net Financing（Non-Standard Financing）(CNY,B)","Issuance(General Bond)(CNY,B)","Net Financing(General Bond)(CNY,B)","Issuance (Special Bond)(CNY,B)","Net Financing (Special Bond)(CNY,B)",Annual_Real_Estate_Investment,Annual_Avg_Property_Price,Province.y,Longitude,Latitude,Post Code
NA,530900,530000,Lincang,2019,Yunnan,26.2492,35.50650181,68.4,92.53306544,19.93,24.31,16.9521,75.926,8.5,29926,5.13811,0.883,29524,NA,4.64672,27.41096,2.34654,50.4988465,0.90632,3.24433,NA,NA,NA,NA,1.432,0.00177,3.527,2.6991,NA,5138.11,Yunnan,100.08,23.88,677000
NA,532300,530000,Chuxiong,2016,Yunnan,24.62,42.49039913,87.59,151.1721953,20.846,23.044,31.31,84.672,11,30948,NA,0.511,29200,21.168,7.364,23.521,4.655,63.21292776,1.611,1.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,101.55,25.03,675000
NA,532300,530000,Chuxiong,2016,Yunnan,24.62,42.49039913,87.59,151.1721953,20.846,23.044,31.31,84.672,11,30948,NA,0.511,29200,21.168,7.364,23.521,4.655,63.21292776,1.611,1.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,101.55,25.03,675000
NA,532300,530000,Chuxiong,2017,Yunnan,23.0248,37.07737602,85.46,138.0080662,21.58271257,24.794,32.2736,93.737,10.8,34192,NA,0.584,31653,23.124,8.02605,24.86875,4.96594,61.87277677,1.72922,2.02875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,101.55,25.03,675000
NA,532300,530000,Chuxiong,2017,Yunnan,23.0248,37.07737602,85.46,138.0080662,21.58271257,24.794,32.2736,93.737,10.8,34192,NA,0.584,31653,23.124,8.02605,24.86875,4.96594,61.87277677,1.72922,2.02875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,101.55,25.03,675000
NA,532300,530000,Chuxiong,2018,Yunnan,20.6564,33.4312298,73.34,118.7006786,21.159,27.37,31.4186,102.433,10.2,37303,NA,0.853,34154,24.681,8.66868,27.5909,5.66732,65.37696627,2.78467,2.96803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,101.55,25.03,675000
NA,532300,530000,Chuxiong,2018,Yunnan,20.6564,33.4312298,73.34,118.7006786,21.159,27.37,31.4186,102.433,10.2,37303,NA,0.853,34154,24.681,8.66868,27.5909,5.66732,65.37696627,2.78467,2.96803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,101.55,25.03,675000
NA,532300,530000,Chuxiong,2019,Yunnan,22.7414,33.10595658,94.17,137.0696771,28.47,35.24,31.3375,125.19,9.1,45499,NA,1.01,36868,NA,8.7607,27.95598,5.40564,61.70328855,3.558,5.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,101.55,25.03,675000
NA,532300,530000,Chuxiong,2019,Yunnan,22.7414,33.10595658,94.17,137.0696771,28.47,35.24,31.3375,125.19,9.1,45499,NA,1.01,36868,NA,8.7607,27.95598,5.40564,61.70328855,3.558,5.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,101.55,25.03,675000
NA,532500,530000,Honghe,2016,Yunnan,22.7195,36.757026,188.24,304.5409147,30.303,38.25,35.1388,133.379,10.1,28588,NA,2.015,28342,38.302,13.31024,37.87901,6.96701,52.34323348,2.77974,2.98434,NA,NA,0.1,NA,1.604,NA,1.85,0,NA,NA,Yunnan,102.42,23.37,654400
NA,532500,530000,Honghe,2017,Yunnan,20.7299,41.51682597,182.51,365.5212756,30.65062,37.52495,35.0749,147.857,10.8,31479,NA,3.666,30808,NA,14.12778,40.27884,7.01673,49.66618959,2.65732,1.95873,NA,NA,0.9074759,NA,1.99102,NA,2.06,1.854,NA,NA,Yunnan,102.42,23.37,654400
NA,532500,530000,Honghe,2018,Yunnan,19.1489,48.12460383,165.73,416.5087771,30.519,40.025,31.7248,159.377,9.7,33706,NA,3.643,33396,NA,14.22687,44.84465,8.40641,59.08826045,4.17428,4.72009,NA,NA,0.240309839,0.143309839,2.047,0.363,2.245,1.8,NA,NA,Yunnan,102.42,23.37,654400
NA,532500,530000,Honghe,2019,Yunnan,14.0028,36.39431876,152.13,395.4042441,30.974,42.491,29.2846,221.199,8.5,46475,NA,4.763,36181,NA,14.80632,50.56002,8.33548,56.29677057,5.53233,6.38286,NA,NA,0.125228397,NA,1.604,0.439,NA,NA,NA,NA,Yunnan,102.42,23.37,654400
10.16391747,532600,530000,Wenshan,2016,Yunnan,28.8,37.16852943,286.84,370.1160681,21.197,24.58,20.09,73.588,10,20362,11.00905,0.592,25778,14.02053,5.469,27.223,3.765,68.8425672,1.913,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,104.25,23.37,663000
10.16391747,532600,530000,Wenshan,2016,Yunnan,28.8,37.16852943,286.84,370.1160681,21.197,24.58,20.09,73.588,10,20362,11.00905,0.592,25778,14.02053,5.469,27.223,3.765,68.8425672,1.913,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,104.25,23.37,663000
NA,532600,530000,Wenshan,2017,Yunnan,23.7259,32.91548924,64.72,89.80392332,19.19688207,24.35,17.69,80.911,10,22299,9.85617,0.536,27995,15.79861,5.688,32.157,3.915,68.82911392,2.347,1.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,104.25,23.37,663000
NA,532600,530000,Wenshan,2017,Yunnan,23.7259,32.91548924,64.72,89.80392332,19.19688207,24.35,17.69,80.911,10,22299,9.85617,0.536,27995,15.79861,5.688,32.157,3.915,68.82911392,2.347,1.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,104.25,23.37,663000
NA,532600,530000,Wenshan,2018,Yunnan,24.9575,30.28418817,223.61,271.281905,21.44,26.938,17.57,85.906,10.3,23568,NA,0.493,30242,11.7382,6.033,34.33,4.227,70.06464446,3.538,4.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,104.25,23.37,663000
NA,532600,530000,Wenshan,2018,Yunnan,24.9575,30.28418817,223.61,271.281905,21.44,26.938,17.57,85.906,10.3,23568,NA,0.493,30242,11.7382,6.033,34.33,4.227,70.06464446,3.538,4.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,104.25,23.37,663000
9.192765929,532600,530000,Wenshan,2019,Yunnan,25.9708,27.81896506,278.51,298.3243368,28.09,33.64,17.08,108.16,10.1,29528,NA,0.34399,32630,5.79609,6.372,37.309,3.842,60.2950408,3.685,4.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,104.25,23.37,663000
9.192765929,532600,530000,Wenshan,2019,Yunnan,25.9708,27.81896506,278.51,298.3243368,28.09,33.64,17.08,108.16,10.1,29528,NA,0.34399,32630,5.79609,6.372,37.309,3.842,60.2950408,3.685,4.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,104.25,23.37,663000
NA,532800,530000,Xishuangbanna,2016,Yunnan,26.7682,36.50788448,254.54,347.1589446,9.79797,10.76,25.9837,36.603,8.6,31338,NA,2.05012,25233.17839,4.47416,3.04821,11.73122,1.82503,59.87218728,0.79576,0.57472,NA,NA,NA,NA,1.85,1.1,1.84,0,NA,NA,Yunnan,100.8,22.02,666100
NA,532800,530000,Xishuangbanna,2017,Yunnan,25.2372,35.98415383,87.283,124.4513685,9.93942,11.52,24.1688,39.384,8.7,33490,NA,2.53226,27201.38,4.52125,2.84641,11.77719,1.76471,61.99774453,1.1377,0.966,NA,NA,NA,NA,1.75,1.15,1.77,0,NA,NA,Yunnan,100.8,22.02,666100
NA,532800,530000,Xishuangbanna,2018,Yunnan,25.3142,45.60920945,146.07,263.1843266,10.576,13.22,24.1958,41.779,8.1,35286,NA,2.69851,29323.22412,NA,3.12865,12.93057,2.41919,77.32376584,4.10472,3.64004,NA,NA,NA,NA,0.771,0.47444,1.436,1.168,NA,NA,Yunnan,100.8,22.02,666100
NA,532800,530000,Xishuangbanna,2019,Yunnan,19.7998,34.70156363,120.34,210.9118182,11.24805048,14.61,24.8298,56.809,10.1,47659,NA,4.0595,31903.19343,NA,3.47447,13.99317,2.51449,72.37046226,5.85792,4.52544,NA,NA,NA,NA,0.485,-0.11609,1.4,0.872,NA,NA,Yunnan,100.8,22.02,666100
NA,532900,530000,Dali,2016,Yunnan,17.1878,21.33713416,207.18,196.361492,16.71,27.31,27.8172,97.22,9,27360,12.275,0.265,NA,22.35,8.20099,29.48168,5.42298,66.12591894,2.35505,2.72758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,100.23,25.6,671000
NA,532900,530000,Dali,2016,Yunnan,17.1878,21.33713416,207.18,196.361492,16.71,27.31,27.8172,97.22,9,27360,12.275,0.265,NA,22.35,8.20099,29.48168,5.42298,66.12591894,2.35505,2.72758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,100.23,25.6,671000
NA,532900,530000,Dali,2017,Yunnan,21.1898,26.48753225,182.66,228.2437565,22.6,26.82,25.7282,106.655,9.7,29846,12.03,0.268,31779,22.36,8.70066,33.81757,6.13666,70.53097121,3.63741,3.27284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,100.23,25.6,671000
NA,532900,530000,Dali,2017,Yunnan,21.1898,26.48753225,182.66,228.2437565,22.6,26.82,25.7282,106.655,9.7,29846,12.03,0.268,31779,22.36,8.70066,33.81757,6.13666,70.53097121,3.63741,3.27284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,100.23,25.6,671000
13.42916762,532900,530000,Dali,2018,Yunnan,21.7143,28.55809841,57.77,75.98147222,24.373,29.25,26.2563,112.244,9.3,31251,12.94,0.327,34298,NA,9.61567,36.62234,6.83281,71.05911497,7.17441,8.04126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,100.23,25.6,671000
13.42916762,532900,530000,Dali,2018,Yunnan,21.7143,28.55809841,57.77,75.98147222,24.373,29.25,26.2563,112.244,9.3,31251,12.94,0.327,34298,NA,9.61567,36.62234,6.83281,71.05911497,7.17441,8.04126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,100.23,25.6,671000
NA,532900,530000,Dali,2019,Yunnan,23.1095,28.3306271,239.88,294.0804293,31.774,36.882,26.4179,137.493,6.1,38095,20.427,0.18199,36982,NA,10.32667,39.08968,7.26051,70.30833754,2.85933,6.62485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,100.23,25.6,671000
NA,532900,530000,Dali,2019,Yunnan,23.1095,28.3306271,239.88,294.0804293,31.774,36.882,26.4179,137.493,6.1,38095,20.427,0.18199,36982,NA,10.32667,39.08968,7.26051,70.30833754,2.85933,6.62485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,100.23,25.6,671000
NA,533100,530000,Dehong,2016,Yunnan,54.3822,64.07748416,105.89,124.7639193,17.59537,19.02,24.2892,32.355,9.4,25150,4.601,4.252,24943,4.245,3.26099,13.42568,2.09644,64.28845228,0.57721,0.50889,NA,NA,0.764864293,NA,2.804,0.484,2.24,0,NA,NA,Yunnan,NA,NA,NA
NA,533100,530000,Dehong,2017,Yunnan,50.1551,60.33856943,405.46,118.609701,17.90388,19.071,22.3754,35.697,10.7,27427,3.902,4.215,27013,4.92,3.37679,15.09153,2.12976,63.07054925,1.03887,0.64055,NA,NA,1.278101963,NA,2.004,0.586,2.502,0,NA,NA,Yunnan,NA,NA,NA
NA,533100,530000,Dehong,2018,Yunnan,49.0574,60.13865902,407.29,499.2861931,18.69383,20.29,24.6848,38.106,8,29033,NA,4.804,29093,4.563,3.70374,15.00415,2.49444,67.34921998,0.86179,1.51851,NA,NA,NA,NA,1.227,0.081,2.8525,1.0345,NA,NA,Yunnan,NA,NA,NA
NA,533100,530000,Dehong,2019,Yunnan,41.6464,51.57621371,395.76,490.1215457,21.3921,23.268,24.2322,51.366,7.9,38914,7.58188,5.379,31479,NA,4.00957,16.54646,2.38448,59.4697187,1.36409,2.52458,NA,NA,NA,NA,1.27675,0.02336,3.068,1.35,NA,NA,Yunnan,NA,NA,NA
NA,533300,530000,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,533300,530000,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,533300,530000,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,533300,530000,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,533400,530000,Diqing,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,99.7,27.83,674400
NA,533400,530000,Diqing,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,99.7,27.83,674400
NA,533400,530000,Diqing,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,99.7,27.83,674400
NA,533400,530000,Diqing,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yunnan,99.7,27.83,674400
NA,540100,540000,Lasa,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,540100,540000,Lasa,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,540100,540000,Lasa,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,540100,540000,Lasa,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542100,540000,Changdu,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542100,540000,Changdu,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542100,540000,Changdu,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542100,540000,Changdu,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542200,540000,Shannan,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542200,540000,Shannan,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542200,540000,Shannan,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542200,540000,Shannan,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542300,540000,Rikaze,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542300,540000,Rikaze,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542300,540000,Rikaze,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542300,540000,Rikaze,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542400,540000,Naqu,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542400,540000,Naqu,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542400,540000,Naqu,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542400,540000,Naqu,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542500,540000,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542500,540000,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542500,540000,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542500,540000,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542600,540000,Linzhi,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542600,540000,Linzhi,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542600,540000,Linzhi,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,542600,540000,Linzhi,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.25260153,610100,610000,Xi'an,2016,Shaanxi,27.8721,137.7410603,193.03,953.9265199,174.401,188.641,68.0158,625.718,8.5,71357,194.95025,27.54991,35630,139.669,64.10655,94.25238,37.0556,57.8031418,26.24324,26.80223,NA,NA,13.7885625,13.3185625,30.45578,1.59129,44.55713,1.69411,NA,NA,Shaanxi,108.93,34.27,710000
NA,610100,610000,Xi'an,2017,Shaanxi,25.3587,142.4148615,157.06,882.0382764,189.426,194.42,62.626,746.9848,7.7,78346,223.48421,37.69978,38536,167.748,65.44997,104.50925,44.89896,68.60042869,55.05601,47.69664,NA,NA,19.0362185,17.9863185,24.54047,3.26905,40.30027,2.04,NA,NA,Shaanxi,108.93,34.27,710000
34.23552415,610100,610000,Xi'an,2018,Shaanxi,23.5289,175.5452263,175.26,1002.054292,196.463,206.165,59.4426,834.986,8.2,85114,221.3684,49.917,38729,187.436,68.47035,115.18741,55.65811,81.28790053,76.83433,73.60299,NA,NA,19.3232774,15.1239755,11.23968,2.27938,30.54459,6.64688,NA,NA,Shaanxi,108.93,34.27,710000
31.92001365,610100,610000,Xi'an,2019,Shaanxi,28.404,182.8622331,156.57,1008.014361,264.7591746,215.437,56.3395,932.119,7,92256,200.82971,47.011,41850,186.886,70.25624,124.70153,58.07466,82.66121273,95.33803,89.99411,NA,NA,30.4110585,19.8488924,12.19695,0.81479,30.396,10.76596,NA,NA,Shaanxi,108.93,34.27,710000
NA,610200,610000,Tongchuan,2016,Shaanxi,22.3367,26.54544856,286.76,340.8308018,6.96035,7.826,22.2019,31.161,7,36803,4.27444,NA,27594,13.393,2.15072,9.68712,1.18806,55.24010564,0.22024,0.42859,NA,NA,NA,NA,1.59061,-0.23343,0.051,-0.21184,3019.76,4274.44,Shaanxi,108.93,34.9,727000
NA,610200,610000,Tongchuan,2017,Shaanxi,22.6007,26.06757921,313.41,361.5432876,7.87475,8.726,17.1432,34.843,7.5,41465,2.47356,NA,29928,14.624,2.00554,11.69875,1.42264,70.93550864,0.48967,0.39037,NA,NA,NA,NA,NA,NA,0.01968,0,3174.257,2473.56,Shaanxi,108.93,34.9,727000
NA,610200,610000,Tongchuan,2018,Shaanxi,28.4287,28.72902183,204.01,206.1628039,9.32347,9.91169,18.0508,32.796,6,40065,2.8771,0.045,29996,NA,2.30991,12.7967,1.75198,75.84624509,2.24909,1.03404,NA,NA,NA,NA,NA,NA,0.60372,0.5,3603.115,2877.1,Shaanxi,108.93,34.9,727000
NA,610200,610000,Tongchuan,2019,Shaanxi,30.4129,31.65730717,236.21,244.6712364,10.78808,11.41236,19.5187,35.472,6.8,44794,2.90759,0.057,32504,NA,2.41231,12.35897,1.83834,76.20662353,2.14581,1.67537,NA,NA,NA,NA,NA,NA,1.008,0.993,4152.424,2907.59,Shaanxi,108.93,34.9,727000
25.55084867,610300,610000,Baoji,2016,Shaanxi,8.2111,17.99503925,135.62,300.4519893,15.865,18.86,26.1116,193.214,9.3,51262,13.24102,NA,31730,91.405,7.39055,28.30366,4.69307,63.5009573,4.12566,4.32644,NA,NA,NA,NA,4.45177,1.00543,NA,NA,3487.15,13241.02,Shaanxi,107.13,34.37,721000
NA,610300,610000,Baoji,2017,Shaanxi,8.1461,21.90677432,156.24,420.1514607,17.853,20.86,24.8822,219.1611,8.7,58010,16.55956,0.88454,34351,98.604,8.10818,32.58633,5.91702,72.97593295,3.26762,3.11944,NA,NA,NA,NA,2.89545,1.46689,NA,NA,3796.023,16559.56,Shaanxi,107.13,34.37,721000
NA,610300,610000,Baoji,2018,Shaanxi,7.9244,20.25619899,122.21,312.3874539,17.95,23.23,26.5713,226.516,7.2,59988,20.18332,0.954,31802,NA,8.77603,33.02829,6.73641,76.75919522,5.80233,4.68838,NA,NA,0.2997,NA,3.26277,1.40893,NA,NA,4432.366,20183.32,Shaanxi,107.13,34.37,721000
NA,610300,610000,Baoji,2019,Shaanxi,9.298,21.9065277,127.32,299.976757,20.677,26.362,25.1212,222.381,3.5,59050,27.2517,1.217,34446,NA,8.79796,35.02199,6.52205,74.13138955,7.39625,7.68805,NA,NA,NA,NA,2.51122,0.95518,NA,NA,4940.226,27251.7,Shaanxi,107.13,34.37,721000
28.37902561,610400,610000,Xianyang,2016,Shaanxi,6.5136,26.90961694,36.93,152.608011,15.57373,16.92,24.0911,239.097,7.7,48016,17.88639,NA,31662,111.681,8.15048,33.83193,6.07477,74.53266556,4.02069,3.465,NA,NA,2.41,NA,3.12225,1.04509,NA,NA,4030.2,17886.39,Shaanxi,108.7,34.33,712000
29.3270866,610400,610000,Xianyang,2017,Shaanxi,7.3222,35.62623345,150.75,733.4581285,16.78616,18.79,22.356,229.251,8,52445,10.45027,0.57204,34246,105.359,7.74747,34.65492,6.01092,77.585586,3.37493,2.6835,NA,NA,2.17436,1.67436,2.79372,1.69527,NA,NA,4178.901,10450.27,Shaanxi,108.7,34.33,712000
16.05655382,610400,610000,Xianyang,2018,Shaanxi,8.3204,36.85256849,125.35,555.1974316,19.77308,22.53261,23.4594,237.645,7,54368,11.86233,0.905,33364,100.02,8.90938,37.97783,7.25104,81.38658358,6.85188,7.81012,NA,NA,1.05,0.55,3.2348,1.46525,NA,NA,5156.763,11862.33,Shaanxi,108.7,34.33,712000
NA,610400,610000,Xianyang,2019,Shaanxi,9.9762,43.59880429,107.7,471.0056421,21.900955,25.65457,22.0677,219.533,1.9,50338,18.69495,1.294,36187,NA,8.91009,40.3762,7.11082,79.80637682,11.398,10.14298,NA,NA,1.6873185,1.3873185,1.89941,0.57911,2.131,1.8325,7369.023,18694.95,Shaanxi,108.7,34.33,712000
69.01277497,610500,610000,Weinan,2016,Shaanxi,16.4803,29.90813558,300.09,544.6031093,24.53293,25.32,18.6357,148.862,7.5,27743,9.69542,NA,27485,NA,6.5693,35.25107,4.14645,63.11859711,1.6025,2.23799,NA,NA,0.2602592,NA,5.94826,1.88586,NA,NA,2979.15,9695.42,Shaanxi,109.5,34.5,714000
